origin,destination,km,km_road,km_rail,km_pipe
37,36,388.08,112.342,144.839,121.777
37,37,1046.45,112.342,434.426,455.335
37,38,1041.36,112.342,434.426,445.753
37,39,290.675,112.342,147.437,27.934
37,40,336.334,112.342,147.437,68.9748
37,41,492.378,112.342,144.839,229.289
37,42,529.91,112.342,147.437,267.894
37,43,1165.18,112.342,434.426,579.169
37,44,1036.1,112.342,434.426,447.015
37,45,337.216,112.342,147.437,73.3433
37,46,408.404,112.342,144.839,138.787
37,47,1331.24,112.342,434.426,738.914
37,48,1079.39,112.342,434.426,494.091
37,49,1204.69,112.342,434.426,618.206
37,50,1015.51,112.342,434.426,430.273
37,51,1019.33,112.342,434.426,430.57
37,52,336.216,112.342,147.437,69.8183
37,53,284.286,112.342,147.437,16.1805
37,54,290.262,112.342,147.437,26.8844
37,55,1023.16,112.342,434.426,435.126
37,56,1022.79,112.342,434.426,435.139
37,57,291.057,112.342,147.437,28.3706
37,58,266.536,112.342,144.839,3.39597
37,59,345.309,112.342,144.839,81.4966
37,60,336.855,112.342,147.437,73.3433
37,61,339.663,112.342,147.437,73.7529
37,62,1018.0,112.342,434.426,431.609
37,63,1083.82,112.342,434.426,494.651
37,64,1072.8,112.342,434.426,455.335
37,65,1013.55,112.342,434.426,423.651
37,66,264.201,112.342,147.437,0.516965
37,67,1016.4,112.342,434.426,429.215
37,68,386.43,112.342,147.437,116.872
37,69,689.371,112.342,147.437,418.405
37,70,1037.99,112.342,434.426,448.315
37,71,1022.27,112.342,434.426,434.446
37,72,1022.47,112.342,434.426,433.268
37,73,1019.41,112.342,434.426,429.941
37,74,368.55,143.147,147.437,73.3433
37,75,302.25,112.618,188.712,0.0
37,76,338.788,114.324,147.437,69.8183
37,77,290.9,112.405,147.437,28.3706
37,78,248.398,248.398,0.0,0.0
37,79,1181.25,118.288,434.426,589.796
37,80,310.341,131.151,147.437,28.3706
37,81,343.876,119.503,147.437,68.9748
37,82,1024.1,113.63,434.426,433.268
37,83,1023.61,112.342,434.426,435.126
37,84,1144.45,187.816,434.426,455.335
37,85,269.676,120.575,147.437,0.0
38,1,1070.52,57.31,286.989,686.084
38,2,327.926,57.31,0.0,263.611
38,3,1132.0,57.31,286.989,748.622
38,4,1047.21,58.0763,286.989,672.938
38,5,1227.68,57.31,286.989,844.283
38,6,1066.21,57.31,286.989,678.745
38,7,1071.34,57.31,286.989,684.632
38,8,1059.65,57.31,286.989,676.159
38,9,1071.34,57.31,286.989,684.632
38,10,1078.51,57.31,286.989,694.365
38,11,1099.14,57.31,286.989,703.545
38,12,1227.81,57.31,286.989,844.329
38,13,1121.46,57.31,286.989,709.868
38,14,1093.4,57.31,286.989,698.01
38,15,1074.75,57.31,286.989,679.441
38,16,397.69,57.31,0.0,329.212
38,17,427.831,57.31,0.0,363.906
38,18,264.547,57.31,0.0,204.477
38,19,355.767,57.31,0.0,295.201
38,20,662.941,373.247,0.0,285.697
38,21,379.903,57.31,0.0,319.431
38,22,381.34,57.31,0.0,320.955
38,23,1121.28,57.31,286.989,738.561
38,24,323.99,57.31,0.0,259.719
38,25,265.916,57.31,0.0,205.118
38,26,380.649,57.31,0.0,320.454
38,27,1068.09,57.31,286.989,684.358
38,28,758.344,57.31,0.0,672.938
38,29,1085.53,57.31,286.989,702.916
38,30,1131.81,57.31,286.989,748.978
38,31,264.835,57.31,0.0,204.7
38,32,381.324,57.31,0.0,320.955
38,33,1073.87,57.31,286.989,689.672
38,34,852.086,146.05,0.0,672.938
38,35,741.11,57.31,0.0,672.938
38,36,241.484,57.31,0.0,178.185
38,37,1098.99,57.31,286.989,709.868
38,38,1093.9,57.31,286.989,700.286
38,39,381.272,57.31,0.0,320.519
38,40,426.931,57.31,0.0,361.56
38,41,345.781,57.31,0.0,285.697
38,42,582.456,57.31,0.0,522.427
38,43,1217.73,57.31,286.989,833.702
38,44,1088.64,57.31,286.989,701.548
38,45,425.792,57.31,0.0,363.906
38,46,261.807,57.31,0.0,195.195
38,47,1383.79,57.31,286.989,993.447
38,48,1131.93,57.31,286.989,748.624
38,49,1257.23,57.31,286.989,872.739
38,50,1068.06,57.31,286.989,684.806
38,51,1071.87,57.31,286.989,685.103
38,52,327.964,57.31,0.0,263.553
38,53,372.862,57.31,0.0,306.744
38,54,380.859,57.31,0.0,319.469
38,55,1075.7,57.31,286.989,689.659
38,56,1075.34,57.31,286.989,689.672
38,57,381.655,57.31,0.0,320.955
38,58,350.006,57.31,0.0,289.871
38,59,265.787,57.31,0.0,204.979
38,60,425.431,57.31,0.0,363.906
38,61,323.541,57.31,0.0,259.618
38,62,1070.55,57.31,286.989,686.142
38,63,1136.37,57.31,286.989,749.184
38,64,1125.35,57.31,286.989,709.868
38,65,1066.1,57.31,286.989,678.184
38,66,354.799,57.31,0.0,293.102
38,67,1068.94,57.31,286.989,683.748
38,68,284.071,57.31,0.0,216.499
38,69,741.917,57.31,0.0,672.938
38,70,1090.53,57.31,286.989,702.848
38,71,1074.81,57.31,286.989,688.979
38,72,1075.02,57.31,286.989,687.801
38,73,1071.96,57.31,286.989,684.474
38,74,457.126,88.1149,0.0,363.906
38,75,269.404,60.8019,0.0,204.979
38,76,326.009,59.3125,0.0,259.719
38,77,381.498,57.3731,0.0,320.955
38,78,665.98,376.755,0.0,285.697
38,79,1233.79,63.2562,286.989,844.329
38,80,400.939,76.1186,0.0,320.955
38,81,434.474,64.4705,0.0,361.56
38,82,1076.64,58.5982,286.989,687.801
38,83,1076.16,57.31,286.989,689.659
38,84,1197.0,132.783,286.989,709.868
38,85,362.4,65.5431,0.0,292.585
39,1,408.597,42.8515,337.61,13.1462
39,2,583.02,42.8515,464.574,65.9657
39,3,470.076,42.8515,337.61,75.6846
39,4,385.285,43.6178,337.61,0.0
39,5,565.757,42.8515,337.61,171.346
39,6,404.283,42.8515,337.61,5.8074
39,7,409.413,42.8515,337.61,11.6946
39,8,397.73,42.8515,337.61,3.22085
39,9,409.413,42.8515,337.61,11.6946
39,10,416.586,42.8515,337.61,21.4268
39,11,437.217,42.8515,337.61,30.6073
39,12,565.888,42.8515,337.61,171.391
39,13,459.532,42.8515,337.61,36.9302
39,14,431.473,42.8515,337.61,25.0723
39,15,412.829,42.8515,337.61,6.50326
39,16,592.102,42.8515,464.574,70.8845
39,17,591.779,42.8515,464.574,75.116
39,18,602.69,42.8515,464.574,89.8809
39,19,514.148,42.8515,464.574,0.843366
39,20,1067.15,358.789,464.574,237.171
39,21,510.969,42.8515,461.298,0.17997
39,22,512.406,42.8515,461.298,1.70396
39,23,459.359,42.8515,337.61,65.6235
39,24,586.867,42.8515,464.574,69.8577
39,25,602.776,42.8515,464.574,89.2391
39,26,511.715,42.8515,461.298,1.20309
39,27,406.163,42.8515,337.61,11.4201
39,28,599.993,42.8515,503.029,0.0
39,29,423.606,42.8515,337.61,29.9786
39,30,469.882,42.8515,337.61,76.0405
39,31,602.531,42.8515,464.574,89.6571
39,32,512.39,42.8515,461.298,1.70396
39,33,411.946,42.8515,337.61,16.7347
39,34,234.507,114.561,107.381,0.0
39,35,582.76,42.8515,503.029,0.0
39,36,645.696,42.8515,464.574,129.659
39,37,437.07,42.8515,337.61,36.9302
39,38,431.978,42.8515,337.61,27.3486
39,39,512.339,42.8515,461.298,1.26735
39,40,570.14,42.8515,461.298,54.4508
39,41,749.994,42.8515,464.574,237.171
39,42,776.868,42.8515,464.574,264.1
39,43,555.805,42.8515,337.61,160.765
39,44,426.718,42.8515,337.61,28.6099
39,45,589.741,42.8515,464.574,75.116
39,46,653.732,42.8515,464.574,134.381
39,47,721.863,42.8515,337.61,320.509
39,48,470.01,42.8515,337.61,75.6864
39,49,595.31,42.8515,337.61,199.802
39,50,406.131,42.8515,337.61,11.8681
39,51,409.948,42.8515,337.61,12.1653
39,52,583.174,42.8515,464.574,66.0239
39,53,531.243,42.8515,464.574,12.3861
39,54,529.094,42.8515,461.298,17.3857
39,55,413.778,42.8515,337.61,16.7214
39,56,413.412,42.8515,337.61,16.7347
39,57,512.721,42.8515,461.298,1.70396
39,58,517.36,42.8515,464.574,4.48625
39,59,602.926,42.8515,464.574,89.3788
39,60,589.38,42.8515,464.574,75.116
39,61,586.62,42.8515,464.574,69.9585
39,62,408.621,42.8515,337.61,13.2039
39,63,474.442,42.8515,337.61,76.2464
39,64,463.426,42.8515,337.61,36.9302
39,65,404.172,42.8515,337.61,5.24632
39,66,518.747,42.8515,464.574,4.3114
39,67,407.018,42.8515,337.61,10.8105
39,68,633.387,42.8515,464.574,113.077
39,69,583.566,42.8515,503.029,0.0
39,70,428.608,42.8515,337.61,29.9103
39,71,412.889,42.8515,337.61,16.0417
39,72,413.095,42.8515,337.61,14.8631
39,73,410.033,42.8515,337.61,11.5363
39,74,602.228,74.5576,461.298,54.4508
39,75,606.543,46.3433,464.574,89.3788
39,76,585.745,44.833,464.574,66.0239
39,77,512.564,42.9146,461.298,1.70396
39,78,1070.19,362.296,464.574,237.171
39,79,571.869,48.7977,337.61,171.391
39,80,532.005,61.6601,461.298,1.70396
39,81,577.683,50.012,461.298,54.4508
39,82,414.719,44.1397,337.61,14.8631
39,83,414.236,42.8515,337.61,16.7214
39,84,151.1,151.1,0.0,0.0
39,85,526.349,51.0846,464.574,3.79443
40,1,69.8762,36.8397,0.0,17.4611
40,2,817.475,36.8397,286.989,439.934
40,3,157.648,36.8397,0.0,106.292
40,4,91.4583,36.8397,0.0,31.1308
40,5,253.328,36.8397,0.0,201.953
40,6,80.2402,36.8397,0.0,24.7999
40,7,73.5951,36.8397,0.0,18.9127
40,8,78.86,36.8397,0.0,27.3865
40,9,73.5951,36.8397,0.0,18.9127
40,10,61.3042,36.8397,0.0,9.18052
40,11,37.5449,36.8397,0.0,0.0
40,12,253.46,36.8397,0.0,201.998
40,13,40.0527,39.9853,0.0,0.0
40,14,119.045,36.8397,0.0,55.6797
40,15,100.4,36.8397,0.0,37.1106
40,16,756.037,36.8397,286.989,374.333
40,17,897.483,36.8397,286.989,520.334
40,18,908.394,36.8397,286.989,535.098
40,19,818.165,36.8397,286.989,444.374
40,20,1336.83,352.777,286.989,646.359
40,21,849.555,36.8397,286.989,475.859
40,22,850.993,36.8397,286.989,477.383
40,23,146.93,36.8397,0.0,96.2308
40,24,821.322,36.8397,286.989,443.826
40,25,908.48,36.8397,286.989,534.457
40,26,850.301,36.8397,286.989,476.882
40,27,70.8948,36.8397,0.0,19.1872
40,28,429.239,36.8397,286.989,30.6073
40,29,51.2205,36.8397,0.0,0.62867
40,30,157.454,36.8397,0.0,106.648
40,31,908.235,36.8397,286.989,534.875
40,32,850.977,36.8397,286.989,477.383
40,33,66.0482,36.8397,0.0,13.8726
40,34,522.981,125.58,286.989,30.6073
40,35,412.005,36.8397,286.989,30.6073
40,36,915.37,36.8397,286.989,538.847
40,37,63.4273,36.8397,0.0,6.32291
40,38,119.549,36.8397,0.0,57.9559
40,39,850.925,36.8397,286.989,476.946
40,40,896.584,36.8397,286.989,517.987
40,41,1019.67,36.8397,286.989,646.359
40,42,554.372,36.8397,286.989,181.118
40,43,243.376,36.8397,0.0,191.372
40,44,114.29,36.8397,0.0,59.2172
40,45,895.445,36.8397,286.989,520.334
40,46,888.187,36.8397,286.989,508.35
40,47,409.434,36.8397,0.0,351.116
40,48,157.582,36.8397,0.0,106.294
40,49,282.881,36.8397,0.0,230.409
40,50,69.9661,36.8397,0.0,18.7393
40,51,73.1885,36.8397,0.0,18.442
40,52,817.628,36.8397,286.989,439.992
40,53,812.175,36.8397,286.989,432.832
40,54,850.512,36.8397,286.989,475.896
40,55,67.9063,36.8397,0.0,13.8859
40,56,67.5138,36.8397,0.0,13.8726
40,57,851.307,36.8397,286.989,477.383
40,58,823.064,36.8397,286.989,449.704
40,59,908.63,36.8397,286.989,534.596
40,60,895.083,36.8397,286.989,520.334
40,61,821.075,36.8397,286.989,443.927
40,62,69.785,36.8397,0.0,17.4034
40,63,162.013,36.8397,0.0,106.854
40,64,89.783,36.8397,0.0,6.32291
40,65,81.2506,36.8397,0.0,25.361
40,66,824.451,36.8397,286.989,449.529
40,67,72.9686,36.8397,0.0,19.7969
40,68,867.842,36.8397,286.989,487.046
40,69,412.811,36.8397,286.989,30.6073
40,70,56.3592,36.8397,0.0,0.696985
40,71,68.3768,36.8397,0.0,14.5656
40,72,70.94,36.8397,0.0,15.7442
40,73,74.5317,36.8397,0.0,19.071
40,74,926.779,67.6446,286.989,520.334
40,75,912.247,40.3316,286.989,534.596
40,76,820.2,38.8213,286.989,439.992
40,77,851.151,36.9029,286.989,477.383
40,78,1339.87,356.284,286.989,646.359
40,79,259.441,42.7859,0.0,201.998
40,80,870.592,55.6483,286.989,477.383
40,81,904.126,44.0002,286.989,517.987
40,82,72.5647,38.1279,0.0,15.7442
40,83,68.3652,36.8397,0.0,13.8859
40,84,51.9398,51.9398,0.0,0.0
40,85,832.053,45.0728,286.989,449.012
41,1,144.211,85.4225,0.0,23.784
41,2,567.23,128.038,0.0,409.327
41,3,231.983,85.4225,0.0,112.615
41,4,165.793,85.4225,0.0,37.4537
41,5,327.663,85.4225,0.0,208.276
41,6,154.575,85.4225,0.0,31.1228
41,7,147.93,85.4225,0.0,25.2356
41,8,153.195,85.4225,0.0,33.7094
41,9,147.93,85.4225,0.0,25.2356
41,10,135.639,85.4225,0.0,15.5034
41,11,137.909,85.4225,0.0,6.32291
41,12,327.795,85.4225,0.0,208.321
41,13,147.578,85.4225,0.0,0.0
41,14,193.38,85.4225,0.0,62.0026
41,15,174.736,85.4225,0.0,43.4335
41,16,505.792,128.038,0.0,343.726
41,17,647.238,128.038,0.0,489.726
41,18,658.149,128.038,0.0,504.491
41,19,567.921,128.038,0.0,413.767
41,20,1086.58,443.976,0.0,615.752
41,21,599.31,128.038,0.0,445.251
41,22,600.748,128.038,0.0,446.775
41,23,221.265,85.4225,0.0,102.554
41,24,571.077,128.038,0.0,413.219
41,25,658.235,128.038,0.0,503.849
41,26,600.057,128.038,0.0,446.274
41,27,145.23,85.4225,0.0,25.5101
41,28,178.994,128.038,0.0,0.0
41,29,125.556,85.4225,0.0,6.95158
41,30,231.789,85.4225,0.0,112.971
41,31,657.99,128.038,0.0,504.267
41,32,600.732,128.038,0.0,446.775
41,33,140.383,85.4225,0.0,20.1956
41,34,272.736,216.778,0.0,0.0
41,35,161.76,128.038,0.0,0.0
41,36,665.126,128.038,0.0,508.24
41,37,125.117,85.4225,0.0,0.0
41,38,193.884,85.4225,0.0,64.2788
41,39,600.68,128.038,0.0,446.339
41,40,646.339,128.038,0.0,487.38
41,41,769.423,128.038,0.0,615.752
41,42,304.127,128.038,0.0,150.511
41,43,317.711,85.4225,0.0,197.695
41,44,188.625,85.4225,0.0,65.5401
41,45,645.2,128.038,0.0,489.726
41,46,637.942,128.038,0.0,477.743
41,47,483.77,85.4225,0.0,357.439
41,48,231.917,85.4225,0.0,112.617
41,49,357.216,85.4225,0.0,236.732
41,50,144.301,85.4225,0.0,25.0622
41,51,147.524,85.4225,0.0,24.7649
41,52,567.384,128.038,0.0,409.385
41,53,561.93,128.038,0.0,402.224
41,54,600.267,128.038,0.0,445.289
41,55,142.241,85.4225,0.0,20.2088
41,56,141.849,85.4225,0.0,20.1956
41,57,601.063,128.038,0.0,446.775
41,58,572.819,128.038,0.0,419.097
41,59,658.385,128.038,0.0,503.989
41,60,644.839,128.038,0.0,489.726
41,61,570.83,128.038,0.0,413.32
41,62,144.12,85.4225,0.0,23.7263
41,63,236.349,85.4225,0.0,113.177
41,64,85.6711,85.4225,0.0,0.0
41,65,155.586,85.4225,0.0,31.6839
41,66,574.206,128.038,0.0,418.922
41,67,147.304,85.4225,0.0,26.1198
41,68,617.597,128.038,0.0,456.438
41,69,162.566,128.038,0.0,0.0
41,70,130.694,85.4225,0.0,7.0199
41,71,142.712,85.4225,0.0,20.8885
41,72,145.275,85.4225,0.0,22.0671
41,73,148.867,85.4225,0.0,25.394
41,74,676.534,158.843,0.0,489.726
41,75,662.002,131.53,0.0,503.989
41,76,569.955,130.02,0.0,409.385
41,77,600.906,128.101,0.0,446.775
41,78,1089.62,447.483,0.0,615.752
41,79,333.776,91.3687,0.0,208.321
41,80,620.347,146.847,0.0,446.775
41,81,653.882,135.199,0.0,487.38
41,82,146.9,86.7107,0.0,22.0671
41,83,142.7,85.4225,0.0,20.2088
41,84,150.985,150.985,0.0,0.0
41,85,581.808,136.271,0.0,418.405
42,1,546.393,83.8735,431.232,13.1462
42,2,519.813,83.8735,357.193,65.9657
42,3,607.872,83.8735,431.232,75.6846
42,4,523.081,84.6398,431.232,0.0
42,5,703.552,83.8735,431.232,171.346
42,6,542.079,83.8735,431.232,5.8074
42,7,547.208,83.8735,431.232,11.6946
42,8,535.526,83.8735,431.232,3.22085
42,9,547.208,83.8735,431.232,11.6946
42,10,554.382,83.8735,431.232,21.4268
42,11,575.013,83.8735,431.232,30.6073
42,12,703.684,83.8735,431.232,171.391
42,13,597.327,83.8735,431.232,36.9302
42,14,569.269,83.8735,431.232,25.0723
42,15,550.625,83.8735,431.232,6.50326
42,16,528.895,83.8735,357.193,70.8845
42,17,528.572,83.8735,357.193,75.116
42,18,539.483,83.8735,357.193,89.8809
42,19,450.941,83.8735,357.193,0.843366
42,20,1003.95,399.811,357.193,237.171
42,21,447.762,83.8735,353.917,0.17997
42,22,449.199,83.8735,353.917,1.70396
42,23,597.154,83.8735,431.232,65.6235
42,24,523.66,83.8735,357.193,69.8577
42,25,539.568,83.8735,357.193,89.2391
42,26,448.508,83.8735,353.917,1.20309
42,27,543.959,83.8735,431.232,11.4201
42,28,351.62,136.889,165.474,0.0
42,29,561.402,83.8735,431.232,29.9786
42,30,607.678,83.8735,431.232,76.0405
42,31,539.324,83.8735,357.193,89.6571
42,32,449.183,83.8735,353.917,1.70396
42,33,549.742,83.8735,431.232,16.7347
42,34,153.538,150.29,0.0,0.0
42,35,334.386,136.889,165.474,0.0
42,36,582.489,83.8735,357.193,129.659
42,37,574.866,83.8735,431.232,36.9302
42,38,569.773,83.8735,431.232,27.3486
42,39,449.131,83.8735,353.917,1.26735
42,40,506.933,83.8735,353.917,54.4508
42,41,686.787,83.8735,357.193,237.171
42,42,713.66,83.8735,357.193,264.1
42,43,693.6,83.8735,431.232,160.765
42,44,564.514,83.8735,431.232,28.6099
42,45,526.533,83.8735,357.193,75.116
42,46,590.525,83.8735,357.193,134.381
42,47,859.659,83.8735,431.232,320.509
42,48,607.806,83.8735,431.232,75.6864
42,49,733.105,83.8735,431.232,199.802
42,50,543.926,83.8735,431.232,11.8681
42,51,547.743,83.8735,431.232,12.1653
42,52,519.966,83.8735,357.193,66.0239
42,53,468.036,83.8735,357.193,12.3861
42,54,465.886,83.8735,353.917,17.3857
42,55,551.573,83.8735,431.232,16.7214
42,56,551.207,83.8735,431.232,16.7347
42,57,449.514,83.8735,353.917,1.70396
42,58,454.153,83.8735,357.193,4.48625
42,59,539.718,83.8735,357.193,89.3788
42,60,526.172,83.8735,357.193,75.116
42,61,523.413,83.8735,357.193,69.9585
42,62,546.417,83.8735,431.232,13.2039
42,63,612.238,83.8735,431.232,76.2464
42,64,601.222,83.8735,431.232,36.9302
42,65,541.967,83.8735,431.232,5.24632
42,66,455.54,83.8735,357.193,4.3114
42,67,544.814,83.8735,431.232,10.8105
42,68,570.18,83.8735,357.193,113.077
42,69,335.193,136.889,165.474,0.0
42,70,566.404,83.8735,431.232,29.9103
42,71,550.684,83.8735,431.232,16.0417
42,72,550.89,83.8735,431.232,14.8631
42,73,547.828,83.8735,431.232,11.5363
42,74,539.021,115.58,353.917,54.4508
42,75,543.336,87.3654,357.193,89.3788
42,76,522.538,85.8551,357.193,66.0239
42,77,449.357,83.9367,353.917,1.70396
42,78,1006.99,403.318,357.193,237.171
42,79,709.665,89.8197,431.232,171.391
42,80,468.798,102.682,353.917,1.70396
42,81,514.475,91.0341,353.917,54.4508
42,82,552.515,85.1617,431.232,14.8631
42,83,552.032,83.8735,431.232,16.7214
42,84,672.868,159.347,431.232,36.9302
42,85,463.141,92.1067,357.193,3.79443
43,1,564.85,102.331,431.232,13.1462
43,2,354.136,94.4572,182.48,65.9657
43,3,626.33,102.331,431.232,75.6846
43,4,541.538,103.098,431.232,0.0
43,5,722.01,102.331,431.232,171.346
43,6,560.537,102.331,431.232,5.8074
43,7,565.666,102.331,431.232,11.6946
43,8,553.983,102.331,431.232,3.22085
43,9,565.666,102.331,431.232,11.6946
43,10,572.84,102.331,431.232,21.4268
43,11,593.47,102.331,431.232,30.6073
43,12,722.142,102.331,431.232,171.391
43,13,615.785,102.331,431.232,36.9302
43,14,587.727,102.331,431.232,25.0723
43,15,569.082,102.331,431.232,6.50326
43,16,363.218,94.4572,182.48,70.8845
43,17,362.896,94.4572,182.48,75.116
43,18,373.807,94.4572,182.48,89.8809
43,19,285.265,94.4572,182.48,0.843366
43,20,838.27,410.395,182.48,237.171
43,21,282.086,94.4572,179.204,0.17997
43,22,283.523,94.4572,179.204,1.70396
43,23,615.612,102.331,431.232,65.6235
43,24,357.984,94.4572,182.48,69.8577
43,25,373.892,94.4572,182.48,89.2391
43,26,282.832,94.4572,179.204,1.20309
43,27,562.417,102.331,431.232,11.4201
43,28,723.872,94.4572,182.48,414.61
43,29,579.86,102.331,431.232,29.9786
43,30,626.136,102.331,431.232,76.0405
43,31,373.647,94.4572,182.48,89.6571
43,32,283.507,94.4572,179.204,1.70396
43,33,568.199,102.331,431.232,16.7347
43,34,171.996,168.748,0.0,0.0
43,35,706.638,94.4572,182.48,414.61
43,36,416.813,94.4572,182.48,129.659
43,37,593.324,102.331,431.232,36.9302
43,38,588.231,102.331,431.232,27.3486
43,39,283.455,94.4572,179.204,1.26735
43,40,341.257,94.4572,179.204,54.4508
43,41,521.111,94.4572,182.48,237.171
43,42,547.984,94.4572,182.48,264.1
43,43,712.058,102.331,431.232,160.765
43,44,582.972,102.331,431.232,28.6099
43,45,360.857,94.4572,182.48,75.116
43,46,424.849,94.4572,182.48,134.381
43,47,878.116,102.331,431.232,320.509
43,48,626.264,102.331,431.232,75.6864
43,49,751.563,102.331,431.232,199.802
43,50,562.384,102.331,431.232,11.8681
43,51,566.201,102.331,431.232,12.1653
43,52,354.29,94.4572,182.48,66.0239
43,53,302.36,94.4572,182.48,12.3861
43,54,300.21,94.4572,179.204,17.3857
43,55,570.031,102.331,431.232,16.7214
43,56,569.665,102.331,431.232,16.7347
43,57,283.838,94.4572,179.204,1.70396
43,58,288.477,94.4572,182.48,4.48625
43,59,374.042,94.4572,182.48,89.3788
43,60,360.496,94.4572,182.48,75.116
43,61,357.737,94.4572,182.48,69.9585
43,62,564.874,102.331,431.232,13.2039
43,63,630.695,102.331,431.232,76.2464
43,64,619.679,102.331,431.232,36.9302
43,65,560.425,102.331,431.232,5.24632
43,66,289.864,94.4572,182.48,4.3114
43,67,563.271,102.331,431.232,10.8105
43,68,404.504,94.4572,182.48,113.077
43,69,707.444,94.4572,182.48,414.61
43,70,584.862,102.331,431.232,29.9103
43,71,569.142,102.331,431.232,16.0417
43,72,569.348,102.331,431.232,14.8631
43,73,566.286,102.331,431.232,11.5363
43,74,373.345,126.163,179.204,54.4508
43,75,377.66,97.9491,182.48,89.3788
43,76,356.862,96.4387,182.48,66.0239
43,77,283.681,94.5203,179.204,1.70396
43,78,841.31,413.902,182.48,237.171
43,79,728.122,108.277,431.232,171.391
43,80,303.122,113.266,179.204,1.70396
43,81,348.799,101.618,179.204,54.4508
43,82,570.973,103.619,431.232,14.8631
43,83,570.49,102.331,431.232,16.7214
43,84,691.326,177.805,431.232,36.9302
43,85,297.465,102.69,182.48,3.79443
44,1,537.11,44.8776,453.929,13.1462
44,2,345.143,45.3313,284.394,0.0
44,3,598.589,44.8776,453.929,75.6846
44,4,513.798,45.6438,453.929,0.0
44,5,694.27,44.8776,453.929,171.346
44,6,532.797,44.8776,453.929,5.8074
44,7,537.926,44.8776,453.929,11.6946
44,8,526.243,44.8776,453.929,3.22085
44,9,537.926,44.8776,453.929,11.6946
44,10,545.099,44.8776,453.929,21.4268
44,11,565.73,44.8776,453.929,30.6073
44,12,694.401,44.8776,453.929,171.391
44,13,588.045,44.8776,453.929,36.9302
44,14,559.987,44.8776,453.929,25.0723
44,15,541.342,44.8776,453.929,6.50326
44,16,586.407,44.8776,165.474,343.726
44,17,494.549,45.3313,284.394,141.082
44,18,474.817,45.3313,284.394,125.204
44,19,415.231,45.3313,284.394,65.1223
44,20,873.211,361.269,284.394,206.425
44,21,446.621,45.3313,284.394,96.6067
44,22,448.058,45.3313,284.394,98.1307
44,23,587.872,44.8776,453.929,65.6235
44,24,357.705,45.3313,284.394,3.89205
44,25,476.186,45.3313,284.394,125.846
44,26,447.367,45.3313,284.394,97.6298
44,27,534.677,44.8776,453.929,11.4201
44,28,259.608,44.8776,165.474,0.0
44,29,552.12,44.8776,453.929,29.9786
44,30,598.396,44.8776,453.929,76.0405
44,31,475.105,45.3313,284.394,125.428
44,32,448.042,45.3313,284.394,98.1307
44,33,540.459,44.8776,453.929,16.7347
44,34,90.495,87.2468,0.0,0.0
44,35,242.375,44.8776,165.474,0.0
44,36,451.754,45.3313,284.394,98.9128
44,37,565.584,44.8776,453.929,36.9302
44,38,560.491,44.8776,453.929,27.3486
44,39,447.99,45.3313,284.394,97.6941
44,40,493.649,45.3313,284.394,138.735
44,41,556.051,45.3313,284.394,206.425
44,42,384.742,44.8776,165.474,150.511
44,43,684.318,44.8776,453.929,160.765
44,44,555.232,44.8776,453.929,28.6099
44,45,492.51,45.3313,284.394,141.082
44,46,424.57,45.3313,284.394,68.4158
44,47,850.376,44.8776,453.929,320.509
44,48,598.523,44.8776,453.929,75.6864
44,49,723.823,44.8776,453.929,199.802
44,50,534.644,44.8776,453.929,11.8681
44,51,538.461,44.8776,453.929,12.1653
44,52,345.085,45.3776,284.394,0.0
44,53,409.24,45.3313,284.394,53.5796
44,54,447.577,45.3313,284.394,96.6445
44,55,542.291,44.8776,453.929,16.7214
44,56,541.925,44.8776,453.929,16.7347
44,57,448.373,45.3313,284.394,98.1307
44,58,420.13,45.3313,284.394,70.4519
44,59,476.057,45.3313,284.394,125.706
44,60,492.149,45.3313,284.394,141.082
44,61,357.458,45.3313,284.394,3.99282
44,62,537.134,44.8776,453.929,13.2039
44,63,602.955,44.8776,453.929,76.2464
44,64,591.939,44.8776,453.929,36.9302
44,65,532.685,44.8776,453.929,5.24632
44,66,421.517,45.3313,284.394,70.2771
44,67,535.531,44.8776,453.929,10.8105
44,68,404.225,45.3313,284.394,47.1117
44,69,243.181,44.8776,165.474,0.0
44,70,557.122,44.8776,453.929,29.9103
44,71,541.402,44.8776,453.929,16.0417
44,72,541.608,44.8776,453.929,14.8631
44,73,538.546,44.8776,453.929,11.5363
44,74,523.844,76.1362,284.394,141.082
44,75,420.092,45.1532,361.25,0.0
44,76,346.477,47.3592,284.394,0.0
44,77,448.216,45.3944,284.394,98.1307
44,78,876.25,364.776,284.394,206.425
44,79,700.382,50.8237,453.929,171.391
44,80,467.657,64.1399,284.394,98.1307
44,81,501.192,52.4918,284.394,138.735
44,82,543.233,46.1657,453.929,14.8631
44,83,542.75,44.8776,453.929,16.7214
44,84,663.586,120.351,453.929,36.9302
44,85,429.118,53.5644,284.394,69.7601
45,1,534.897,46.1085,286.989,163.657
45,2,309.934,46.1085,0.0,258.816
45,3,596.376,46.1085,286.989,226.195
45,4,511.585,46.8748,286.989,150.511
45,5,692.057,46.1085,286.989,321.856
45,6,530.583,46.1085,286.989,156.318
45,7,535.713,46.1085,286.989,162.205
45,8,524.03,46.1085,286.989,153.732
45,9,535.713,46.1085,286.989,162.205
45,10,542.886,46.1085,286.989,171.937
45,11,563.517,46.1085,286.989,181.118
