origin,destination,km,km_road,km_rail,km_pipe
53,39,776.412,0.0,303.049,446.339
53,40,822.07,0.0,303.049,487.38
53,41,945.155,0.0,303.049,615.752
53,42,479.859,0.0,303.049,150.511
53,43,221.653,8.9028,0.0,210.762
53,44,92.5667,8.9028,0.0,78.6073
53,45,820.931,0.0,303.049,489.726
53,46,813.674,0.0,303.049,477.743
53,47,272.09,8.9028,0.0,254.886
53,48,20.2376,8.9028,0.0,10.063
53,49,145.537,8.9028,0.0,134.178
53,50,87.605,8.9028,0.0,77.4915
53,51,91.4219,8.9028,0.0,77.7888
53,52,743.115,0.0,303.049,409.385
53,53,737.662,0.0,303.049,402.224
53,54,775.999,0.0,303.049,445.289
53,55,95.2519,8.9028,0.0,82.3449
53,56,94.8859,8.9028,0.0,82.3581
53,57,776.794,0.0,303.049,446.775
53,58,748.551,0.0,303.049,419.097
53,59,834.116,0.0,303.049,503.989
53,60,820.57,0.0,303.049,489.726
53,61,746.562,0.0,303.049,413.32
53,62,90.0955,8.9028,0.0,78.8274
53,63,24.6693,8.9028,0.0,10.623
53,64,144.9,8.9028,0.0,102.554
53,65,85.646,8.9028,0.0,70.8698
53,66,749.938,0.0,303.049,418.922
53,67,88.4923,8.9028,0.0,76.4339
53,68,793.329,0.0,303.049,456.438
53,69,338.298,0.0,303.049,0.0
53,70,110.083,8.9028,0.0,95.5338
53,71,94.3629,8.9028,0.0,81.6652
53,72,94.569,8.9028,0.0,80.4866
53,73,91.5069,8.9028,0.0,77.1598
53,74,852.265,30.8049,303.049,489.726
53,75,837.734,3.49186,303.049,503.989
53,76,745.687,1.98155,303.049,409.385
53,77,776.637,0.0631439,303.049,446.775
53,78,1265.35,319.445,303.049,615.752
53,79,237.717,14.849,0.0,221.388
53,80,796.078,18.8086,303.049,446.775
53,81,829.613,7.16053,303.049,487.38
53,82,96.1937,10.191,0.0,80.4866
53,83,95.7108,8.9028,0.0,82.3449
53,84,216.547,84.3762,0.0,102.554
53,85,757.539,8.23313,303.049,418.405
54,1,652.536,0.0,623.634,13.1462
54,2,258.841,0.0,182.48,65.9657
54,3,714.015,0.0,623.634,75.6846
54,4,629.224,0.766282,623.634,0.0
54,5,809.695,0.0,623.634,171.346
54,6,648.222,0.0,623.634,5.8074
54,7,653.351,0.0,623.634,11.6946
54,8,641.669,0.0,623.634,3.22085
54,9,653.351,0.0,623.634,11.6946
54,10,660.525,0.0,623.634,21.4268
54,11,681.156,0.0,623.634,30.6073
54,12,809.827,0.0,623.634,171.391
54,13,703.47,0.0,623.634,36.9302
54,14,675.412,0.0,623.634,25.0723
54,15,656.768,0.0,623.634,6.50326
54,16,267.923,0.0,182.48,70.8845
54,17,267.6,0.0,182.48,75.116
54,18,278.511,0.0,182.48,89.8809
54,19,189.969,0.0,182.48,0.843366
54,20,742.975,315.938,182.48,237.171
54,21,186.79,0.0,179.204,0.17997
54,22,188.227,0.0,179.204,1.70396
54,23,703.297,0.0,623.634,65.6235
54,24,262.688,0.0,182.48,69.8577
54,25,278.597,0.0,182.48,89.2391
54,26,187.536,0.0,179.204,1.20309
54,27,650.102,0.0,623.634,11.4201
54,28,628.576,0.0,182.48,414.61
54,29,667.545,0.0,623.634,29.9786
54,30,713.821,0.0,623.634,76.0405
54,31,278.352,0.0,182.48,89.6571
54,32,188.211,0.0,179.204,1.70396
54,33,655.885,0.0,623.634,16.7347
54,34,277.442,71.7096,192.402,0.0
54,35,611.343,0.0,182.48,414.61
54,36,321.517,0.0,182.48,129.659
54,37,681.009,0.0,623.634,36.9302
54,38,675.916,0.0,623.634,27.3486
54,39,188.16,0.0,179.204,1.26735
54,40,245.961,0.0,179.204,54.4508
54,41,425.815,0.0,182.48,237.171
54,42,452.689,0.0,182.48,264.1
54,43,799.743,0.0,623.634,160.765
54,44,670.657,0.0,623.634,28.6099
54,45,265.562,0.0,182.48,75.116
54,46,329.553,0.0,182.48,134.381
54,47,965.802,0.0,623.634,320.509
54,48,713.949,0.0,623.634,75.6864
54,49,839.248,0.0,623.634,199.802
54,50,650.069,0.0,623.634,11.8681
54,51,653.886,0.0,623.634,12.1653
54,52,258.995,0.0,182.48,66.0239
54,53,207.064,0.0,182.48,12.3861
54,54,204.914,0.0,179.204,17.3857
54,55,657.716,0.0,623.634,16.7214
54,56,657.35,0.0,623.634,16.7347
54,57,188.542,0.0,179.204,1.70396
54,58,193.181,0.0,182.48,4.48625
54,59,278.747,0.0,182.48,89.3788
54,60,265.201,0.0,182.48,75.116
54,61,262.441,0.0,182.48,69.9585
54,62,652.56,0.0,623.634,13.2039
54,63,718.381,0.0,623.634,76.2464
54,64,707.365,0.0,623.634,36.9302
54,65,648.11,0.0,623.634,5.24632
54,66,194.568,0.0,182.48,4.3114
54,67,650.957,0.0,623.634,10.8105
54,68,309.208,0.0,182.48,113.077
54,69,612.149,0.0,182.48,414.61
54,70,672.547,0.0,623.634,29.9103
54,71,656.827,0.0,623.634,16.0417
54,72,657.033,0.0,623.634,14.8631
54,73,653.971,0.0,623.634,11.5363
54,74,278.049,31.7061,179.204,54.4508
54,75,282.364,3.49186,182.48,89.3788
54,76,261.566,1.98155,182.48,66.0239
54,77,188.385,0.0631439,179.204,1.70396
54,78,746.014,319.445,182.48,237.171
54,79,815.808,5.9462,623.634,171.391
54,80,207.826,18.8086,179.204,1.70396
54,81,253.504,7.16053,179.204,54.4508
54,82,658.658,1.2882,623.634,14.8631
54,83,658.175,0.0,623.634,16.7214
54,84,779.011,75.4734,623.634,36.9302
54,85,202.17,8.23313,182.48,3.79443
55,1,461.775,0.0,431.232,13.1462
55,2,435.195,0.0,357.193,65.9657
55,3,523.254,0.0,431.232,75.6846
55,4,438.463,0.766282,431.232,0.0
55,5,618.935,0.0,431.232,171.346
55,6,457.461,0.0,431.232,5.8074
55,7,462.591,0.0,431.232,11.6946
55,8,450.908,0.0,431.232,3.22085
55,9,462.591,0.0,431.232,11.6946
55,10,469.764,0.0,431.232,21.4268
55,11,490.395,0.0,431.232,30.6073
55,12,619.066,0.0,431.232,171.391
55,13,512.71,0.0,431.232,36.9302
55,14,484.651,0.0,431.232,25.0723
55,15,466.007,0.0,431.232,6.50326
55,16,444.277,0.0,357.193,70.8845
55,17,443.954,0.0,357.193,75.116
55,18,454.865,0.0,357.193,89.8809
55,19,366.323,0.0,357.193,0.843366
55,20,919.329,315.938,357.193,237.171
55,21,363.144,0.0,353.917,0.17997
55,22,364.581,0.0,353.917,1.70396
55,23,512.537,0.0,431.232,65.6235
55,24,439.042,0.0,357.193,69.8577
55,25,454.951,0.0,357.193,89.2391
55,26,363.89,0.0,353.917,1.20309
55,27,459.341,0.0,431.232,11.4201
55,28,804.93,0.0,357.193,414.61
55,29,476.784,0.0,431.232,29.9786
55,30,523.06,0.0,431.232,76.0405
55,31,454.706,0.0,357.193,89.6571
55,32,364.565,0.0,353.917,1.70396
55,33,465.124,0.0,431.232,16.7347
55,34,75.7021,71.7096,0.0,0.0
55,35,787.697,0.0,357.193,414.61
55,36,497.871,0.0,357.193,129.659
55,37,490.248,0.0,431.232,36.9302
55,38,485.155,0.0,431.232,27.3486
55,39,364.514,0.0,353.917,1.26735
55,40,422.315,0.0,353.917,54.4508
55,41,602.169,0.0,357.193,237.171
55,42,629.042,0.0,357.193,264.1
55,43,608.983,0.0,431.232,160.765
55,44,479.896,0.0,431.232,28.6099
55,45,441.916,0.0,357.193,75.116
55,46,505.907,0.0,357.193,134.381
55,47,775.041,0.0,431.232,320.509
55,48,523.188,0.0,431.232,75.6864
55,49,648.487,0.0,431.232,199.802
55,50,459.308,0.0,431.232,11.8681
55,51,463.125,0.0,431.232,12.1653
55,52,435.349,0.0,357.193,66.0239
55,53,383.418,0.0,357.193,12.3861
55,54,381.268,0.0,353.917,17.3857
55,55,466.955,0.0,431.232,16.7214
55,56,466.589,0.0,431.232,16.7347
55,57,364.896,0.0,353.917,1.70396
55,58,369.535,0.0,357.193,4.48625
55,59,455.101,0.0,357.193,89.3788
55,60,441.554,0.0,357.193,75.116
55,61,438.795,0.0,357.193,69.9585
55,62,461.799,0.0,431.232,13.2039
55,63,527.62,0.0,431.232,76.2464
55,64,516.604,0.0,431.232,36.9302
55,65,457.35,0.0,431.232,5.24632
55,66,370.922,0.0,357.193,4.3114
55,67,460.196,0.0,431.232,10.8105
55,68,485.562,0.0,357.193,113.077
55,69,788.503,0.0,357.193,414.61
55,70,481.786,0.0,431.232,29.9103
55,71,466.066,0.0,431.232,16.0417
55,72,466.272,0.0,431.232,14.8631
55,73,463.21,0.0,431.232,11.5363
55,74,454.403,31.7061,353.917,54.4508
55,75,458.718,3.49186,357.193,89.3788
55,76,437.92,1.98155,357.193,66.0239
55,77,364.739,0.0631439,353.917,1.70396
55,78,922.368,319.445,357.193,237.171
55,79,625.047,5.9462,431.232,171.391
55,80,384.18,18.8086,353.917,1.70396
55,81,429.858,7.16053,353.917,54.4508
55,82,467.897,1.2882,431.232,14.8631
55,83,467.414,0.0,431.232,16.7214
55,84,588.25,75.4734,431.232,36.9302
55,85,378.524,8.23313,357.193,3.79443
56,1,816.742,0.453707,349.685,422.473
56,2,65.4326,0.453707,62.6963,0.0
56,3,878.221,0.453707,349.685,485.011
56,4,793.43,1.21999,349.685,409.327
56,5,973.902,0.453707,349.685,580.672
56,6,812.429,0.453707,349.685,415.134
56,7,817.558,0.453707,349.685,421.021
56,8,805.875,0.453707,349.685,412.548
56,9,817.558,0.453707,349.685,421.021
56,10,824.731,0.453707,349.685,430.754
56,11,845.362,0.453707,349.685,439.934
56,12,974.033,0.453707,349.685,580.718
56,13,867.677,0.453707,349.685,446.257
56,14,839.618,0.453707,349.685,434.399
56,15,820.974,0.453707,349.685,415.83
56,16,143.911,0.453707,62.6963,65.6009
56,17,214.838,0.453707,62.6963,141.082
56,18,195.106,0.453707,62.6963,125.204
56,19,135.52,0.453707,62.6963,65.1223
56,20,593.5,316.391,62.6963,206.425
56,21,166.91,0.453707,62.6963,96.6067
56,22,168.347,0.453707,62.6963,98.1307
56,23,867.504,0.453707,349.685,474.95
56,24,77.9945,0.453707,62.6963,3.89205
56,25,196.475,0.453707,62.6963,125.846
56,26,167.656,0.453707,62.6963,97.6298
56,27,814.309,0.453707,349.685,420.747
56,28,504.565,0.453707,62.6963,409.327
56,29,831.751,0.453707,349.685,439.305
56,30,878.028,0.453707,349.685,485.367
56,31,195.395,0.453707,62.6963,125.428
56,32,168.331,0.453707,62.6963,98.1307
56,33,820.091,0.453707,349.685,426.061
56,34,598.307,89.1939,62.6963,409.327
56,35,487.331,0.453707,62.6963,409.327
56,36,172.043,0.453707,62.6963,98.9128
56,37,845.216,0.453707,349.685,446.257
56,38,840.123,0.453707,349.685,436.675
56,39,168.28,0.453707,62.6963,97.6941
56,40,213.938,0.453707,62.6963,138.735
56,41,276.34,0.453707,62.6963,206.425
56,42,328.677,0.453707,62.6963,258.816
56,43,963.95,0.453707,349.685,570.091
56,44,834.864,0.453707,349.685,437.937
56,45,212.799,0.453707,62.6963,141.082
56,46,144.859,0.453707,62.6963,68.4158
56,47,1130.01,0.453707,349.685,729.836
56,48,878.155,0.453707,349.685,485.013
56,49,1003.45,0.453707,349.685,609.128
56,50,814.276,0.453707,349.685,421.195
56,51,818.093,0.453707,349.685,421.492
56,52,65.3746,0.50006,62.6963,0.0
56,53,129.53,0.453707,62.6963,53.5796
56,54,167.866,0.453707,62.6963,96.6445
56,55,821.923,0.453707,349.685,426.048
56,56,821.557,0.453707,349.685,426.061
56,57,168.662,0.453707,62.6963,98.1307
56,58,140.419,0.453707,62.6963,70.4519
56,59,196.346,0.453707,62.6963,125.706
56,60,212.438,0.453707,62.6963,141.082
56,61,77.7474,0.453707,62.6963,3.99282
56,62,816.766,0.453707,349.685,422.531
56,63,882.587,0.453707,349.685,485.573
56,64,871.571,0.453707,349.685,446.257
56,65,812.317,0.453707,349.685,414.573
56,66,141.806,0.453707,62.6963,70.2771
56,67,815.163,0.453707,349.685,420.137
56,68,124.515,0.453707,62.6963,47.1117
56,69,488.137,0.453707,62.6963,409.327
56,70,836.753,0.453707,349.685,439.237
56,71,821.034,0.453707,349.685,425.368
56,72,821.24,0.453707,349.685,424.19
56,73,818.178,0.453707,349.685,420.863
56,74,244.133,31.2586,62.6963,141.082
56,75,140.382,0.27563,139.553,0.0
56,76,66.7664,2.48161,62.6963,0.0
56,77,168.505,0.516851,62.6963,98.1307
56,78,596.54,319.898,62.6963,206.425
56,79,980.014,6.3999,349.685,580.718
56,80,187.946,19.2623,62.6963,98.1307
56,81,221.481,7.61424,62.6963,138.735
56,82,822.865,1.74191,349.685,424.19
56,83,822.382,0.453707,349.685,426.048
56,84,943.218,75.9271,349.685,446.257
56,85,149.407,8.68683,62.6963,69.7601
57,1,905.226,0.0,434.426,431.551
57,2,223.313,0.0,147.437,69.7601
57,3,966.705,0.0,434.426,494.089
57,4,881.914,0.766282,434.426,418.405
57,5,1062.39,0.0,434.426,589.75
57,6,900.912,0.0,434.426,424.212
57,7,906.041,0.0,434.426,430.099
57,8,894.359,0.0,434.426,421.626
57,9,906.041,0.0,434.426,430.099
57,10,913.215,0.0,434.426,439.832
57,11,933.846,0.0,434.426,449.012
57,12,1062.52,0.0,434.426,589.796
57,13,956.16,0.0,434.426,455.335
57,14,928.102,0.0,434.426,443.477
57,15,909.458,0.0,434.426,424.908
57,16,232.395,0.0,147.437,74.6789
57,17,226.505,0.0,147.437,73.3433
57,18,232.324,0.0,144.839,81.9986
57,19,154.441,0.0,147.437,4.6378
57,20,696.788,315.938,144.839,229.289
57,21,176.555,0.0,147.437,26.8466
57,22,177.993,0.0,147.437,28.3706
57,23,955.987,0.0,434.426,484.028
57,24,227.16,0.0,147.437,73.6521
57,25,232.41,0.0,144.839,81.3569
57,26,177.302,0.0,147.437,27.8698
57,27,902.792,0.0,434.426,429.825
57,28,593.048,0.0,147.437,418.405
57,29,920.235,0.0,434.426,448.383
57,30,966.511,0.0,434.426,494.445
57,31,232.165,0.0,144.839,81.7749
57,32,177.977,0.0,147.437,28.3706
57,33,908.575,0.0,434.426,435.139
57,34,686.791,88.7402,147.437,418.405
57,35,575.815,0.0,147.437,418.405
57,36,275.33,0.0,144.839,121.777
57,37,933.699,0.0,434.426,455.335
57,38,928.606,0.0,434.426,445.753
57,39,177.925,0.0,147.437,27.934
57,40,223.584,0.0,147.437,68.9748
57,41,379.628,0.0,144.839,229.289
57,42,417.16,0.0,147.437,267.894
57,43,1052.43,0.0,434.426,579.169
57,44,923.347,0.0,434.426,447.015
57,45,224.466,0.0,147.437,73.3433
57,46,295.654,0.0,144.839,138.787
57,47,1218.49,0.0,434.426,738.914
57,48,966.639,0.0,434.426,494.091
57,49,1091.94,0.0,434.426,618.206
57,50,902.759,0.0,434.426,430.273
57,51,906.576,0.0,434.426,430.57
57,52,223.467,0.0,147.437,69.8183
57,53,171.536,0.0,147.437,16.1805
57,54,177.512,0.0,147.437,26.8844
57,55,910.406,0.0,434.426,435.126
57,56,910.04,0.0,434.426,435.139
57,57,178.308,0.0,147.437,28.3706
57,58,153.786,0.0,144.839,3.39597
57,59,232.559,0.0,144.839,81.4966
57,60,224.105,0.0,147.437,73.3433
57,61,226.913,0.0,147.437,73.7529
57,62,905.25,0.0,434.426,431.609
57,63,971.071,0.0,434.426,494.651
57,64,960.055,0.0,434.426,455.335
57,65,900.8,0.0,434.426,423.651
57,66,151.451,0.0,147.437,0.516965
57,67,903.647,0.0,434.426,429.215
57,68,273.68,0.0,147.437,116.872
57,69,576.621,0.0,147.437,418.405
57,70,925.237,0.0,434.426,448.315
57,71,909.517,0.0,434.426,434.446
57,72,909.723,0.0,434.426,433.268
57,73,906.661,0.0,434.426,429.941
57,74,255.8,30.8049,147.437,73.3433
57,75,189.5,0.27563,188.712,0.0
57,76,226.038,1.98155,147.437,69.8183
57,77,178.151,0.0631439,147.437,28.3706
57,78,699.827,319.445,144.839,229.289
57,79,1068.5,5.9462,434.426,589.796
57,80,197.592,18.8086,147.437,28.3706
57,81,231.126,7.16053,147.437,68.9748
57,82,911.348,1.2882,434.426,433.268
57,83,910.865,0.0,434.426,435.126
57,84,1031.7,75.4734,434.426,455.335
57,85,156.927,8.23313,147.437,0.0
58,1,326.212,0.0,299.352,13.1462
58,2,426.484,0.0,0.0,409.327
58,3,387.691,0.0,299.352,75.6846
58,4,302.9,0.766282,299.352,0.0
58,5,483.372,0.0,299.352,171.346
58,6,321.898,0.0,299.352,5.8074
58,7,327.028,0.0,299.352,11.6946
58,8,315.345,0.0,299.352,3.22085
58,9,327.028,0.0,299.352,11.6946
58,10,334.201,0.0,299.352,21.4268
58,11,354.832,0.0,299.352,30.6073
58,12,483.503,0.0,299.352,171.391
58,13,377.147,0.0,299.352,36.9302
58,14,349.088,0.0,299.352,25.0723
58,15,330.444,0.0,299.352,6.50326
58,16,365.046,0.0,0.0,343.726
58,17,506.493,0.0,0.0,489.726
58,18,517.403,0.0,0.0,504.491
58,19,427.175,0.0,0.0,413.767
58,20,945.837,315.938,0.0,615.752
58,21,458.565,0.0,0.0,445.251
58,22,460.002,0.0,0.0,446.775
58,23,376.974,0.0,299.352,65.6235
58,24,430.332,0.0,0.0,413.219
58,25,517.489,0.0,0.0,503.849
58,26,459.311,0.0,0.0,446.274
58,27,323.778,0.0,299.352,11.4201
58,28,38.2481,0.0,0.0,0.0
58,29,341.221,0.0,299.352,29.9786
58,30,387.497,0.0,299.352,76.0405
58,31,517.244,0.0,0.0,504.267
58,32,459.986,0.0,0.0,446.775
58,33,329.561,0.0,299.352,16.7347
58,34,131.991,88.7402,0.0,0.0
58,35,21.0146,0.0,0.0,0.0
58,36,524.38,0.0,0.0,508.24
58,37,354.685,0.0,299.352,36.9302
58,38,349.592,0.0,299.352,27.3486
58,39,459.935,0.0,0.0,446.339
58,40,505.593,0.0,0.0,487.38
58,41,628.678,0.0,0.0,615.752
58,42,163.382,0.0,0.0,150.511
58,43,473.42,0.0,299.352,160.765
58,44,344.333,0.0,299.352,28.6099
58,45,504.454,0.0,0.0,489.726
58,46,497.197,0.0,0.0,477.743
58,47,639.478,0.0,299.352,320.509
58,48,387.625,0.0,299.352,75.6864
58,49,512.924,0.0,299.352,199.802
58,50,323.746,0.0,299.352,11.8681
58,51,327.562,0.0,299.352,12.1653
58,52,426.638,0.0,0.0,409.385
58,53,421.185,0.0,0.0,402.224
58,54,459.521,0.0,0.0,445.289
58,55,331.392,0.0,299.352,16.7214
58,56,331.026,0.0,299.352,16.7347
58,57,460.317,0.0,0.0,446.775
58,58,432.074,0.0,0.0,419.097
58,59,517.639,0.0,0.0,503.989
58,60,504.093,0.0,0.0,489.726
58,61,430.085,0.0,0.0,413.32
58,62,326.236,0.0,299.352,13.2039
58,63,392.057,0.0,299.352,76.2464
58,64,381.041,0.0,299.352,36.9302
58,65,321.787,0.0,299.352,5.24632
58,66,433.461,0.0,0.0,418.922
58,67,324.633,0.0,299.352,10.8105
58,68,476.852,0.0,0.0,456.438
58,69,21.8208,0.0,0.0,0.0
58,70,346.223,0.0,299.352,29.9103
58,71,330.503,0.0,299.352,16.0417
58,72,330.71,0.0,299.352,14.8631
58,73,327.647,0.0,299.352,11.5363
58,74,535.788,30.8049,0.0,489.726
58,75,521.257,3.49186,0.0,503.989
58,76,429.209,1.98155,0.0,409.385
58,77,460.16,0.0631439,0.0,446.775
58,78,948.877,319.445,0.0,615.752
58,79,489.484,5.9462,299.352,171.391
58,80,479.601,18.8086,0.0,446.775
58,81,513.136,7.16053,0.0,487.38
58,82,332.334,1.2882,299.352,14.8631
58,83,331.851,0.0,299.352,16.7214
58,84,452.687,75.4734,299.352,36.9302
58,85,441.062,8.23313,0.0,418.405
59,1,3.87468,0.0,0.0,1.39512
59,2,748.683,0.0,286.989,421.078
59,3,88.856,0.0,0.0,87.4357
59,4,22.6665,0.0,0.0,12.2746
59,5,184.536,0.0,0.0,183.097
59,6,11.4484,0.0,0.0,5.9437
59,7,4.80332,0.0,0.0,0.056486
59,8,10.0682,0.0,0.0,8.53025
59,9,4.80332,0.0,0.0,0.056486
59,10,11.8638,0.0,0.0,9.6757
59,11,32.4947,0.0,0.0,18.8562
59,12,184.668,0.0,0.0,183.142
59,13,54.8094,0.0,0.0,25.1791
59,14,50.2531,0.0,0.0,36.8234
59,15,31.6087,0.0,0.0,18.2544
59,16,687.245,0.0,286.989,355.477
59,17,828.691,0.0,286.989,501.477
59,18,839.602,0.0,286.989,516.242
59,19,749.374,0.0,286.989,425.518
59,20,1268.04,315.938,286.989,627.503
59,21,780.763,0.0,286.989,457.002
59,22,782.201,0.0,286.989,458.526
59,23,78.1386,0.0,0.0,77.3746
59,24,752.53,0.0,286.989,424.97
59,25,839.688,0.0,286.989,515.601
59,26,781.51,0.0,286.989,458.026
59,27,2.103,0.0,0.0,0.330997
59,28,360.447,0.0,286.989,11.7511
59,29,18.8838,0.0,0.0,18.2275
59,30,88.6622,0.0,0.0,87.7916
59,31,839.443,0.0,286.989,516.018
59,32,782.185,0.0,286.989,458.526
59,33,7.22357,0.0,0.0,4.98357
59,34,454.189,88.7402,286.989,11.7511
59,35,343.213,0.0,286.989,11.7511
59,36,846.579,0.0,286.989,519.991
59,37,32.3479,0.0,0.0,25.1791
59,38,50.7574,0.0,0.0,39.0997
59,39,782.133,0.0,286.989,458.09
59,40,827.792,0.0,286.989,499.131
59,41,950.876,0.0,286.989,627.503
59,42,485.58,0.0,286.989,162.262
59,43,174.585,0.0,0.0,172.516
59,44,45.4983,0.0,0.0,40.361
59,45,826.653,0.0,286.989,501.477
59,46,819.395,0.0,286.989,489.494
59,47,340.643,0.0,0.0,332.26
59,48,88.79,0.0,0.0,87.4375
59,49,214.089,0.0,0.0,211.553
59,50,1.40828,0.0,0.0,0.116968
59,51,5.22514,0.0,0.0,0.414216
59,52,748.837,0.0,286.989,421.136
59,53,743.383,0.0,286.989,413.975
59,54,781.72,0.0,286.989,457.04
59,55,9.05522,0.0,0.0,4.97035
59,56,8.68917,0.0,0.0,4.98357
59,57,782.516,0.0,286.989,458.526
59,58,754.272,0.0,286.989,430.848
59,59,839.838,0.0,286.989,515.74
59,60,826.292,0.0,286.989,501.477
59,61,752.283,0.0,286.989,425.071
59,62,3.89874,0.0,0.0,1.45279
59,63,93.2217,0.0,0.0,87.9975
59,64,58.7036,0.0,0.0,25.1791
59,65,12.4589,0.0,0.0,6.50478
59,66,755.659,0.0,286.989,430.673
59,67,4.17686,0.0,0.0,0.940641
59,68,799.05,0.0,286.989,468.19
59,69,344.019,0.0,286.989,11.7511
59,70,23.8858,0.0,0.0,18.1592
59,71,8.1662,0.0,0.0,4.29058
59,72,8.37229,0.0,0.0,3.11204
59,73,5.73987,0.0,0.0,0.214826
59,74,857.987,30.8049,286.989,501.477
59,75,843.455,3.49186,286.989,515.74
59,76,751.408,1.98155,286.989,421.136
59,77,782.359,0.0631439,286.989,458.526
59,78,1271.08,319.445,286.989,627.503
59,79,190.649,5.9462,0.0,183.142
59,80,801.8,18.8086,286.989,458.526
59,81,835.335,7.16053,286.989,499.131
59,82,9.99699,1.2882,0.0,3.11204
59,83,9.51407,0.0,0.0,4.97035
59,84,130.35,75.4734,0.0,25.1791
59,85,763.261,8.23313,286.989,430.156
60,1,31.0786,0.0,0.0,16.9257
60,2,742.923,0.0,302.758,409.327
60,3,118.85,0.0,0.0,105.757
60,4,52.6607,0.0,0.0,30.5954
60,5,214.531,0.0,0.0,201.418
60,6,41.4426,0.0,0.0,24.2645
60,7,34.7975,0.0,0.0,18.3773
60,8,40.0624,0.0,0.0,26.8511
60,9,34.7975,0.0,0.0,18.3773
60,10,22.5066,0.0,0.0,8.64515
60,11,25.8471,0.0,0.0,0.535378
60,12,214.662,0.0,0.0,201.463
60,13,48.1618,0.0,0.0,6.85829
60,14,80.2473,0.0,0.0,55.1443
60,15,61.6028,0.0,0.0,36.5752
60,16,681.485,0.0,302.758,343.726
60,17,822.932,0.0,302.758,489.726
60,18,833.842,0.0,302.758,504.491
60,19,743.614,0.0,302.758,413.767
60,20,1262.28,315.938,302.758,615.752
60,21,775.004,0.0,302.758,445.251
60,22,776.441,0.0,302.758,446.775
60,23,108.133,0.0,0.0,95.6954
60,24,746.77,0.0,302.758,413.219
60,25,833.928,0.0,302.758,503.849
60,26,775.75,0.0,302.758,446.274
60,27,32.0972,0.0,0.0,18.6518
60,28,354.687,0.0,302.758,0.0
60,29,12.4229,0.0,0.0,0.0932923
60,30,118.656,0.0,0.0,106.112
60,31,833.683,0.0,302.758,504.267
60,32,776.425,0.0,302.758,446.775
60,33,27.2506,0.0,0.0,13.3373
60,34,448.429,88.7402,302.758,0.0
60,35,337.453,0.0,302.758,0.0
60,36,840.819,0.0,302.758,508.24
60,37,25.7004,0.0,0.0,6.85829
60,38,80.7515,0.0,0.0,57.4205
60,39,776.373,0.0,302.758,446.339
60,40,822.032,0.0,302.758,487.38
60,41,945.116,0.0,302.758,615.752
60,42,479.821,0.0,302.758,150.511
60,43,204.579,0.0,0.0,190.837
60,44,75.4924,0.0,0.0,58.6818
60,45,820.893,0.0,302.758,489.726
60,46,813.635,0.0,302.758,477.743
60,47,370.637,0.0,0.0,350.581
60,48,118.784,0.0,0.0,105.758
60,49,244.083,0.0,0.0,229.874
60,50,31.1685,0.0,0.0,18.2039
60,51,34.3909,0.0,0.0,17.9066
60,52,743.077,0.0,302.758,409.385
60,53,737.624,0.0,302.758,402.224
60,54,775.96,0.0,302.758,445.289
60,55,29.1087,0.0,0.0,13.3505
60,56,28.7162,0.0,0.0,13.3373
60,57,776.756,0.0,302.758,446.775
60,58,748.513,0.0,302.758,419.097
60,59,834.078,0.0,302.758,503.989
60,60,820.532,0.0,302.758,489.726
60,61,746.523,0.0,302.758,413.32
60,62,30.9873,0.0,0.0,16.8681
60,63,123.216,0.0,0.0,106.318
60,64,52.0561,0.0,0.0,6.85829
60,65,42.453,0.0,0.0,24.8256
60,66,749.9,0.0,302.758,418.922
60,67,34.171,0.0,0.0,19.2615
60,68,793.291,0.0,302.758,456.438
60,69,338.26,0.0,302.758,0.0
60,70,17.5615,0.0,0.0,0.161607
60,71,29.5792,0.0,0.0,14.0303
60,72,32.1424,0.0,0.0,15.2088
60,73,35.734,0.0,0.0,18.5357
60,74,852.227,30.8049,302.758,489.726
60,75,837.696,3.49186,302.758,503.989
60,76,745.648,1.98155,302.758,409.385
60,77,776.599,0.0631439,302.758,446.775
60,78,1265.32,319.445,302.758,615.752
60,79,220.643,5.9462,0.0,201.463
60,80,796.04,18.8086,302.758,446.775
60,81,829.575,7.16053,302.758,487.38
60,82,33.7671,1.2882,0.0,15.2088
60,83,29.5675,0.0,0.0,13.3505
60,84,123.703,75.4734,0.0,6.85829
60,85,757.501,8.23313,302.758,418.405
61,1,785.589,0.0,286.989,458.218
61,2,103.676,0.0,0.0,96.4268
61,3,847.068,0.0,286.989,520.756
61,4,762.277,0.766282,286.989,445.071
61,5,942.748,0.0,286.989,616.417
61,6,781.275,0.0,286.989,450.879
61,7,786.404,0.0,286.989,456.766
61,8,774.722,0.0,286.989,448.292
61,9,786.404,0.0,286.989,456.766
61,10,793.578,0.0,286.989,466.498
61,11,814.209,0.0,286.989,475.679
61,12,942.88,0.0,286.989,616.462
61,13,836.523,0.0,286.989,482.002
61,14,808.465,0.0,286.989,470.144
61,15,789.82,0.0,286.989,451.575
61,16,112.758,0.0,0.0,101.346
61,17,106.868,0.0,0.0,100.01
61,18,117.779,0.0,0.0,114.775
61,19,34.804,0.0,0.0,31.3045
61,20,582.242,315.938,0.0,262.065
61,21,3.58494,0.0,0.0,0.17997
61,22,5.02233,0.0,0.0,1.70396
61,23,836.35,0.0,286.989,510.695
61,24,107.523,0.0,0.0,100.319
61,25,117.864,0.0,0.0,114.133
